"period","High","low"
"1207","28.610000610351","27.75"
"1208","28.020000457764","27.139999389648"
"1209","27.950000762939","27.229999542236"
"1210","27.950000762939","27.209999084473"
"1211","27.459999084473","26.75"
"1212","26.870000839233","25.920000076294"
"1213","26.940000534058","25.709999084473"
"1214","26.760000228882","26.170000076294"
"1215","26.290000915527","25.75"
"1216","26.389999389648","26.030000686646"
"1217","26.430000305176","25.940000534058"
"1218","26.25","25.729999542236"
"1219","26.340000152588","25.85000038147"
"1220","26","25.469999313354"
"1221","25.889999389648","25.379999160767"
"1222","26.329999923706","25.89999961853"
"1223","26.700000762939","26.200000762939"
"1224","26.64999961853","26.270000457764"
"1225","26.430000305176","26.010000228882"
"1226","26.479999542236","25.729999542236"
"1227","26.059999465942","25.280000686646"
"1228","25.430000305176","24.5"
"1229","25.090000152588","24.360000610351"
"1230","24.950000762939","24.370000839233"
"1231","25.030000686646","24.440000534058"
"1232","24.909999847412","24.459999084473"
"1233","24.629999160767","23.709999084473"
"1234","24.579999923706","23.840000152588"
"1235","24.969999313354","24.10000038147"
"1236","26.030000686646","24.809999465942"
"1237","25.950000762939","25.469999313354"
"1238","25.700000762939","25.219999313354"
"1239","25.489999771118","25.25"
"1240","25.450000762939","25.020000457764"
"1241","25.840000152588","25.270000457764"
"1242","25.799999237061","25.200000762939"
"1243","25.280000686646","24.790000915527"
"1244","25.10000038147","24.620000839233"
"1245","25.129999160767","24.89999961853"
"1246","25.170000076294","24.819999694824"
"1247","25.459999084473","24.89999961853"
"1248","25.5","25.090000152588"
"1249","25.60000038147","25.110000610351"
"1250","25.569999694824","25.059999465942"
"1251","25.530000686646","25.170000076294"
"1252","25.530000686646","25.14999961853"
"1253","25.610000610351","25.069999694824"
"1254","25.790000915527","25.440000534058"
"1255","25.89999961853","25.489999771118"
"1256","26.049999237061","25.540000915527"
"1257","26.719999313354","26.299999237061"
"1258","27.479999542236","26.440000534058"
"1259","27.270000457764","26.590000152588"
"1260","26.780000686646","26.520000457764"
"1261","26.709999084473","26.35000038147"
"1262","26.930000305176","26.309999465942"
"1263","26.920000076294","26.39999961853"
"1264","27.409999847412","26.989999771118"
"1265","27.329999923706","26.930000305176"
"1266","27.260000228882","26.549999237061"
"1267","27.690000534058","26.940000534058"
"1268","27.39999961853","26.889999389648"
"1269","27.389999389648","26.709999084473"
"1270","27.299999237061","26.659999847412"
"1271","27.079999923706","26.309999465942"
"1272","26.75","26.180000305176"
"1273","27.299999237061","26.60000038147"
"1274","26.909999847412","26.420000076294"
"1275","26.35000038147","25.950000762939"
"1276","26.469999313354","26.079999923706"
"1277","26.129999160767","25.520000457764"
"1278","25.659999847412","25.110000610351"
"1279","25.75","24.760000228882"
"1280","25.229999542236","24.799999237061"
"1281","25.450000762939","24.620000839233"
"1282","25.069999694824","24.760000228882"
"1283","25.059999465942","24.549999237061"
"1284","25.35000038147","24.049999237061"
"1285","24.5","23.860000610351"
"1286","24.670000076294","24.020000457764"
"1287","25.129999160767","24.680000305176"
"1288","25.489999771118","24.989999771118"
"1289","25.290000915527","24.799999237061"
"1290","25.079999923706","24.590000152588"
"1291","25.39999961853","24.659999847412"
"1292","25.5","25.020000457764"
"1293","25.5","25"
"1294","25.299999237061","24.799999237061"
"1295","25.309999465942","24.819999694824"
"1296","25.89999961853","24.920000076294"
"1297","25.459999084473","24.840000152588"
"1298","25.35000038147","24.959999084473"
"1299","25.14999961853","24.760000228882"
"1300","25","24.469999313354"
"1301","24.770000457764","24.379999160767"
"1302","24.64999961853","24"
"1303","24.299999237061","23.829999923706"
"1304","24.680000305176","24"
"1305","24.530000686646","24.219999313354"
"1306","24.950000762939","24.14999961853"
"1307","25.120000839233","24.75"
"1308","25.440000534058","24.409999847412"
"1309","25.190000534058","24.60000038147"
"1310","25.110000610351","24.739999771118"
"1311","25.110000610351","24.729999542236"
"1312","25.10000038147","24.64999961853"
"1313","24.739999771118","24.129999160767"
"1314","24.5","23.959999084473"
"1315","23.729999542236","22.569999694824"
"1316","22.75","22.110000610351"
"1317","22.799999237061","22.10000038147"
"1318","22.819999694824","21.89999961853"
"1319","22.010000228882","19.579999923706"
"1320","20.700000762939","18.270000457764"
"1321","20.840000152588","19.309999465942"
"1322","21.280000686646","19.450000762939"
"1323","21.829999923706","20.959999084473"
"1324","21.120000839233","20.39999961853"
"1325","21.969999313354","21.010000228882"
"1326","21.739999771118","21.180000305176"
"1327","21.75","20.770000457764"
"1328","22.069999694824","21.190000534058"
"1329","22.39999961853","21.959999084473"
"1330","22.10000038147","20.620000839233"
"1331","21.430000305176","20.670000076294"
"1332","21.010000228882","20.329999923706"
"1333","21.219999313354","20.5"
"1334","21.610000610351","20.670000076294"
"1335","22.299999237061","21.299999237061"
"1336","22.25","21.770000457764"
"1337","23","22"
"1338","22.969999313354","22.10000038147"
"1339","22.770000457764","22.379999160767"
"1340","22.85000038147","22.139999389648"
"1341","22.610000610351","21.860000610351"
"1342","22.569999694824","22.030000686646"
"1343","22.299999237061","21.700000762939"
"1344","22.540000915527","22.059999465942"
"1345","23.180000305176","22.290000915527"
"1346","23.25","22.659999847412"
"1347","23.360000610351","22.670000076294"
"1348","23.35000038147","22.559999465942"
"1349","22.85000038147","21.950000762939"
"1350","22.159999847412","21.020000457764"
"1351","21.85000038147","21.219999313354"
"1352","21.950000762939","21.14999961853"
"1353","21.200000762939","20.590000152588"
"1354","21.319999694824","20.549999237061"
"1355","21.940000534058","20.950000762939"
"1356","22.389999389648","21.790000915527"
"1357","22.75","21.549999237061"
"1358","22.920000076294","22.200000762939"
"1359","22.319999694824","21.510000228882"
"1360","22.430000305176","21.579999923706"
"1361","22.64999961853","21.989999771118"
"1362","22.129999160767","21.520000457764"
"1363","22.559999465942","21.860000610351"
"1364","22.479999542236","22.110000610351"
"1365","22.760000228882","22.270000457764"
"1366","22.700000762939","22.14999961853"
"1367","22.319999694824","21.760000228882"
"1368","22.459999084473","21.680000305176"
"1369","23.639999389648","22.579999923706"
"1370","23.739999771118","23.239999771118"
"1371","23.840000152588","23.389999389648"
"1372","24.559999465942","23.89999961853"
"1373","24.489999771118","24.159999847412"
"1374","24.489999771118","23.770000457764"
"1375","24.139999389648","23.479999542236"
"1376","24.35000038147","23.370000839233"
"1377","23.75","23.219999313354"
"1378","26.75","23.5"
"1379","25.950000762939","25.110000610351"
"1380","25.909999847412","25.5"
"1381","26.379999160767","25.60000038147"
"1382","26.549999237061","25.829999923706"
"1383","26.079999923706","25.680000305176"
"1384","26.14999961853","25.579999923706"
"1385","26.319999694824","25.639999389648"
"1386","26.35000038147","25.920000076294"
"1387","26.309999465942","26.049999237061"
"1388","26.340000152588","25.89999961853"
"1389","26.170000076294","25.64999961853"
"1390","26.739999771118","26.059999465942"
"1391","26.75","26.370000839233"
"1392","26.969999313354","26.409999847412"
"1393","26.959999084473","26.620000839233"
"1394","26.670000076294","26.200000762939"
"1395","26.64999961853","26.110000610351"
"1396","26.700000762939","26.25"
"1397","26.920000076294","25.940000534058"
"1398","26.979999542236","26.329999923706"
"1399","26.940000534058","26.659999847412"
"1400","27.319999694824","26.709999084473"
"1401","27.280000686646","26.680000305176"
"1402","27.239999771118","26.879999160767"
"1403","27.680000305176","27"
"1404","27.860000610351","27.280000686646"
"1405","27.909999847412","26.89999961853"
"1406","27.14999961853","26.639999389648"
"1407","27.120000839233","26.14999961853"
"1408","26.639999389648","25.959999084473"
"1409","26.909999847412","26.340000152588"
"1410","26.729999542236","26.219999313354"
"1411","26.590000152588","25.89999961853"
"1412","26.700000762939","25.60000038147"
"1413","26.700000762939","26.040000915527"
"1414","26.739999771118","26.260000228882"
"1415","27.370000839233","26.549999237061"
"1416","26.680000305176","26.209999084473"
"1417","26.540000915527","26.120000839233"
"1418","26.829999923706","25.969999313354"
"1419","26.879999160767","25.969999313354"
"1420","27.329999923706","26.680000305176"
"1421","27.110000610351","26.739999771118"
"1422","27.129999160767","26.809999465942"
"1423","26.889999389648","26.040000915527"
"1424","26.819999694824","26.040000915527"
"1425","26.459999084473","25.469999313354"
"1426","26.299999237061","25.409999847412"
"1427","25.799999237061","25"
"1428","25.469999313354","24.979999542236"
"1429","25.170000076294","24.520000457764"
"1430","25.010000228882","24.219999313354"
"1431","25.299999237061","24.670000076294"
"1432","25.200000762939","24.030000686646"
"1433","24.840000152588","24.049999237061"
"1434","24.479999542236","23.819999694824"
"1435","24.709999084473","23.950000762939"
"1436","24.610000610351","24.209999084473"
"1437","24.39999961853","23.559999465942"
"1438","23.950000762939","23.190000534058"
"1439","23.360000610351","22.770000457764"
"1440","23.379999160767","22.5"
"1441","22.989999771118","22.520000457764"
"1442","22.889999389648","21.75"
"1443","22.549999237061","21.319999694824"
"1444","21.889999389648","21.209999084473"
"1445","22.159999847412","21.309999465942"
"1446","22.129999160767","21.549999237061"
"1447","22.409999847412","21.559999465942"
"1448","22.450000762939","22.010000228882"
"1449","22.340000152588","21.64999961853"
"1450","21.780000686646","21.430000305176"
"1451","21.979999542236","21.5"
"1452","22.129999160767","21.430000305176"
"1453","21.950000762939","21.299999237061"
"1454","22.170000076294","21.299999237061"
"1455","21.60000038147","20.700000762939"
"1456","20.809999465942","20.10000038147"
"1457","20.370000839233","19.89999961853"
"1458","20.700000762939","20"
"1459","20.909999847412","20.389999389648"
"1460","20.85000038147","20.39999961853"
"1461","21.090000152588","20.5"
"1462","21.25","20.64999961853"
"1463","21.040000915527","20.510000228882"
"1464","20.89999961853","20.180000305176"
"1465","20.530000686646","20.209999084473"
"1466","20.760000228882","20.129999160767"
"1467","20.430000305176","20"
"1468","20.450000762939","20.030000686646"
"1469","20.579999923706","20.110000610351"
"1470","20.840000152588","20.35000038147"
"1471","20.799999237061","20.409999847412"
"1472","20.569999694824","20.170000076294"
"1473","21.030000686646","20.35000038147"
"1474","21.110000610351","20.559999465942"
"1475","21.299999237061","20.989999771118"
"1476","21.590000152588","21.049999237061"
"1477","21.159999847412","20.719999313354"
"1478","21.079999923706","20.659999847412"
"1479","21.049999237061","20.319999694824"
"1480","20.35000038147","19.409999847412"
"1481","20.139999389648","19.469999313354"
"1482","19.940000534058","18.629999160767"
"1483","19.389999389648","18.75"
"1484","19.329999923706","18.760000228882"
"1485","20.200000762939","19.069999694824"
"1486","19.790000915527","18.639999389648"
"1487","19.020000457764","18.190000534058"
"1488","19.459999084473","18.75"
"1489","19.409999847412","18.530000686646"
"1490","19.959999084473","18.790000915527"
"1491","20.409999847412","19.569999694824"
"1492","20.370000839233","19.75"
"1493","20.5","20.020000457764"
"1494","21.75","20.430000305176"
"1495","21.819999694824","21.059999465942"
"1496","21.579999923706","20.39999961853"
"1497","21.069999694824","19.829999923706"
"1498","21.120000839233","20.5"
"1499","21.030000686646","19.670000076294"
"1500","20.709999084473","19.559999465942"
"1501","20.709999084473","19.219999313354"
"1502","20.120000839233","19.219999313354"
"1503","20.010000228882","18.059999465942"
"1504","18.889999389648","16.610000610351"
"1505","16.940000534058","15.800000190735"
"1506","17.020000457764","16.129999160767"
"1507","18.10000038147","17"
"1508","17.620000839233","16.200000762939"
"1509","16.5","15.279999732971"
"1510","17.040000915527","15.779999732971"
"1511","18.190000534058","17.309999465942"
"1512","18.290000915527","17.540000915527"
"1513","17.89999961853","14.35000038147"
"1514","15.279999732971","14"
"1515","14.659999847412","13.199999809265"
"1516","13.920000076294","12.560000419617"
"1517","14.10000038147","12.920000076294"
"1518","14.470000267029","12.920000076294"
"1519","15","14.109999656677"
"1520","14.949999809265","14.039999961853"
"1521","15.279999732971","14.510000228882"
"1522","16.139999389648","15"
"1523","16.64999961853","15.510000228882"
"1524","16.10000038147","14.729999542236"
"1525","15.14999961853","14.5"
"1526","15.75","14.970000267029"
"1527","14.930000305176","14.119999885559"
"1528","14.789999961853","14.10000038147"
"1529","14.60000038147","13.800000190735"
"1530","15.090000152588","14.279999732971"
"1531","14.779999732971","14.010000228882"
"1532","14.609999656677","13.75"
"1533","14.60000038147","13.909999847412"
"1534","14.5","13.109999656677"
"1535","15.140000343323","13.289999961853"
"1536","15.14999961853","13.909999847412"
"1537","15.439999580383","14.260000228882"
"1538","14.85000038147","14.300000190735"
"1539","15.359999656677","14.619999885559"
"1540","15.60000038147","15.029999732971"
"1541","15.329999923706","14.079999923706"
"1542","14.859999656677","13.779999732971"
"1543","15.039999961853","14.25"
"1544","15.279999732971","14.470000267029"
"1545","14.789999961853","13.85000038147"
"1546","15.140000343323","14.039999961853"
"1547","15.340000152588","14.590000152588"
"1548","15.39999961853","14.920000076294"
"1549","15.5","15"
"1550","15.319999694824","14.430000305176"
"1551","15.090000152588","14.680000305176"
"1552","15.140000343323","14.810000419617"
"1553","15.210000038147","14.880000114441"
"1554","15.199999809265","14.960000038147"
"1555","15.10000038147","14.609999656677"
"1556","14.989999771118","14.609999656677"
"1557","14.979999542236","14.449999809265"
"1558","14.949999809265","14.609999656677"
"1559","15.10000038147","14.710000038147"
"1560","15.920000076294","15.170000076294"
"1561","16.030000686646","15.579999923706"
"1562","16.5","15.909999847412"
"1563","16.299999237061","15.640000343323"
"1564","16.180000305176","15.630000114441"
"1565","16.379999160767","15.859999656677"
"1566","16.200000762939","15.619999885559"
"1567","15.670000076294","15.180000305176"
"1568","16.049999237061","15.25"
"1569","14.930000305176","14.060000419617"
"1570","14.829999923706","14.14999961853"
"1571","14.579999923706","14"
"1572","14.479999542236","13.789999961853"
"1573","14.109999656677","13.439999580383"
"1574","14.390000343323","13.659999847412"
"1575","13.869999885559","13.340000152588"
"1576","14.279999732971","13.520000457764"
"1577","14.380000114441","13.800000190735"
"1578","14.579999923706","14.060000419617"
"1579","14.560000419617","14.14999961853"
"1580","14.409999847412","13.869999885559"
"1581","13.949999809265","13.550000190735"
"1582","14.069999694824","13.569999694824"
"1583","14.5","13.909999847412"
"1584","14.409999847412","13.939999580383"
"1585","14.800000190735","14.359999656677"
"1586","14.89999961853","14.439999580383"
"1587","15","14.420000076294"
"1588","14.560000419617","14.220000267029"
"1589","14.329999923706","13.689999580383"
"1590","14.260000228882","13.89999961853"
"1591","14.060000419617","13.609999656677"
"1592","13.689999580383","13.14999961853"
"1593","13.409999847412","12.909999847412"
"1594","13.640000343323","13.229999542236"
"1595","13.199999809265","12.510000228882"
"1596","12.810000419617","12.329999923706"
"1597","12.35000038147","11.85000038147"
"1598","12.5","11.810000419617"
"1599","12.770000457764","12.210000038147"
"1600","12.640000343323","12.069999694824"
"1601","12.220000267029","11.699999809265"
"1602","12","11.550000190735"
"1603","12.340000152588","11.640000343323"
"1604","12.159999847412","11.779999732971"
"1605","12.079999923706","11.609999656677"
"1606","11.779999732971","11.239999771118"
"1607","12.340000152588","11.380000114441"
"1608","12.720000267029","11.909999847412"
"1609","12.369999885559","12.010000228882"
"1610","12.840000152588","12.090000152588"
"1611","12.470000267029","12.170000076294"
"1612","12.60000038147","12.140000343323"
"1613","12.64999961853","12.10000038147"
"1614","12.609999656677","12.300000190735"
"1615","12.560000419617","12.159999847412"
"1616","13.130000114441","12.460000038147"
"1617","13.260000228882","12.840000152588"
"1618","13.449999809265","12.979999542236"
"1619","13.35000038147","13"
"1620","13.35000038147","12.960000038147"
"1621","13.029999732971","12.510000228882"
"1622","13.079999923706","12.510000228882"
"1623","13.319999694824","12.770000457764"
"1624","14.050000190735","13.220000267029"
"1625","14.199999809265","13.800000190735"
"1626","14.170000076294","13.720000267029"
"1627","14.25","13.779999732971"
"1628","14.090000152588","13.75"
"1629","14.489999771118","13.930000305176"
"1630","14.689999580383","14.060000419617"
"1631","14.670000076294","13.970000267029"
"1632","14.390000343323","14.060000419617"
"1633","14.630000114441","14.210000038147"
"1634","14.489999771118","13.829999923706"
"1635","14.090000152588","13.369999885559"
"1636","14","13.520000457764"
"1637","14.239999771118","13.859999656677"
"1638","14.449999809265","13.970000267029"
"1639","14.260000228882","13.939999580383"
"1640","14.199999809265","13.819999694824"
"1641","14.329999923706","14.020000457764"
"1642","14.64999961853","14.329999923706"
"1643","14.85000038147","14.5"
"1644","15.060000419617","14.539999961853"
"1645","15.079999923706","14.659999847412"
"1646","15.460000038147","14.880000114441"
"1647","15.75","15.020000457764"
"1648","15.579999923706","14.949999809265"
"1649","15.390000343323","15.029999732971"
"1650","15.550000190735","14.75"
"1651","14.939999580383","14.5"
"1652","15","14.729999542236"
"1653","15.210000038147","14.699999809265"
"1654","15.579999923706","15.310000419617"
"1655","15.770000457764","15.430000305176"
"1656","15.640000343323","15.279999732971"
"1657","15.609999656677","15.220000267029"
"1658","15.659999847412","15.119999885559"
"1659","15.670000076294","15.210000038147"
"1660","15.789999961853","15.60000038147"
"1661","15.64999961853","15.359999656677"
"1662","16.079999923706","15.529999732971"
"1663","16.569999694824","16.079999923706"
"1664","16.89999961853","16.35000038147"
"1665","16.829999923706","16.200000762939"
"1666","16.5","16.090000152588"
"1667","16.690000534058","16.260000228882"
"1668","16.379999160767","16.010000228882"
"1669","16.370000839233","16.110000610351"
"1670","16.860000610351","16.190000534058"
"1671","16.819999694824","16.540000915527"
"1672","16.790000915527","16.459999084473"
"1673","16.590000152588","16.040000915527"
"1674","16.459999084473","16.10000038147"
"1675","16.260000228882","15.510000228882"
"1676","15.800000190735","15.300000190735"
"1677","16.059999465942","15.510000228882"
"1678","15.989999771118","15.35000038147"
"1679","15.560000419617","15.270000457764"
"1680","15.939999580383","15.310000419617"
"1681","15.960000038147","15.5"
"1682","16.10000038147","15.720000267029"
"1683","16.35000038147","15.699999809265"
"1684","16.290000915527","15.755000114441"
"1685","16.325000762939","15.939999580383"
"1686","16.829999923706","16.184999465942"
"1687","16.729999542236","16.329999923706"
"1688","16.60000038147","16.040000915527"
"1689","16.540000915527","16"
"1690","16.110000610351","15.670000076294"
"1691","15.449999809265","15.10000038147"
"1692","15.260000228882","14.970000267029"
"1693","15.484999656677","14.859999656677"
"1694","15.739999771118","15.319999694824"
"1695","16.14999961853","15.60000038147"
"1696","16.375","15.939999580383"
"1697","16.465000152588","16.129999160767"
"1698","16.575000762939","16.309999465942"
"1699","16.520000457764","16.260000228882"
"1700","16.379999160767","16.049999237061"
"1701","16.594999313354","16.14999961853"
"1702","16.790000915527","16.450000762939"
"1703","17.030000686646","16.5"
"1704","16.930000305176","16.420000076294"
"1705","16.780000686646","16.415000915527"
"1706","16.729999542236","16.315000534058"
"1707","16.569999694824","16.049999237061"
"1708","16.479999542236","16.209999084473"
"1709","16.409999847412","16.165000915527"
"1710","16.334999084473","15.914999961853"
"1711","16.170000076294","15.89999961853"
"1712","16.204999923706","15.810000419617"
"1713","16.334999084473","15.979999542236"
"1714","16.549999237061","15.939999580383"
"1715","16.549999237061","15.949999809265"
"1716","16.840000152588","16.430000305176"
"1717","16.834999084473","16.465000152588"
"1718","16.534999847412","16"
"1719","16.295000076294","16.069999694824"
"1720","16.430000305176","16"
"1721","16.64999961853","16.260000228882"
"1722","17.200000762939","16.430000305176"
"1723","17.60000038147","17.10000038147"
"1724","17.795000076294","17.315000534058"
"1725","17.790000915527","17.190000534058"
"1726","17.520000457764","17.229999542236"
"1727","17.629999160767","17.354999542236"
"1728","17.540000915527","17.239999771118"
"1729","17.459999084473","16.915000915527"
"1730","16.965000152588","16.5"
"1731","16.889999389648","16.604999542236"
"1732","16.969999313354","16.704999923706"
"1733","17.159999847412","16.805000305176"
"1734","17.180000305176","16.934999465942"
"1735","17.629999160767","17.075000762939"
"1736","17.780000686646","17.315000534058"
"1737","17.924999237061","17.469999313354"
"1738","18.040000915527","17.479999542236"
"1739","18.420000076294","17.979999542236"
"1740","18.770000457764","18.219999313354"
"1741","18.930000305176","18.614999771118"
"1742","18.934999465942","18.629999160767"
"1743","18.969999313354","18.424999237061"
"1744","19.264999389648","18.715000152588"
"1745","19.229999542236","18.934999465942"
"1746","19.049999237061","18.379999160767"
"1747","18.610000610351","18.319999694824"
"1748","18.979999542236","18.409999847412"
"1749","18.989999771118","18.700000762939"
"1750","18.965000152588","18.35000038147"
"1751","18.790000915527","18.069999694824"
"1752","18.219999313354","17.72500038147"
"1753","18.239999771118","17.770000457764"
"1754","18.510000228882","18.010000228882"
"1755","18.645000457764","18.22500038147"
"1756","18.674999237061","18.235000610351"
"1757","18.590000152588","18.204999923706"
"1758","18.709999084473","18.389999389648"
"1759","18.620000839233","18.25"
"1760","18.989999771118","18.35000038147"
"1761","19.02499961853","18.629999160767"
"1762","19.204999923706","18.555000305176"
"1763","19.129999160767","18.745000839233"
"1764","19.129999160767","18.659999847412"
"1765","19","18.60000038147"
"1766","18.889999389648","18.60000038147"
"1767","19.075000762939","18.610000610351"
"1768","18.885000228882","18.200000762939"
"1769","18.729999542236","18.35000038147"
"1770","18.545000076294","18.159999847412"
"1771","18.639999389648","18.059999465942"
"1772","18.889999389648","18.059999465942"
"1773","18.5","18.059999465942"
"1774","18.270000457764","17.920000076294"
"1775","18.379999160767","17.995000839233"
"1776","18.635000228882","18.020000457764"
"1777","18.614999771118","18.165000915527"
"1778","18.739999771118","18.549999237061"
"1779","18.815000534058","18.620000839233"
"1780","18.995000839233","18.75"
"1781","18.940000534058","18.64999961853"
"1782","18.950000762939","18.479999542236"
"1783","18.89999961853","18.639999389648"
"1784","18.829999923706","18.629999160767"
"1785","18.985000610351","18.715000152588"
"1786","18.85000038147","18.405000686646"
"1787","18.694999694824","18.209999084473"
"1788","18.834999084473","18.420000076294"
"1789","18.840000152588","18.405000686646"
"1790","18.889999389648","18.594999313354"
"1791","18.700000762939","18.200000762939"
"1792","18.64999961853","17.870000839233"
"1793","18.719999313354","18.170000076294"
"1794","18.950000762939","18.424999237061"
"1795","18.875","18.610000610351"
"1796","18.924999237061","18.635000228882"
"1797","18.989999771118","18.520000457764"
"1798","18.85000038147","18.670000076294"
"1799","18.840000152588","18.35000038147"
"1800","18.60000038147","18.184999465942"
"1801","18.485000610351","18.184999465942"
"1802","18.64999961853","18.385000228882"
"1803","18.799999237061","18.520000457764"
"1804","18.799999237061","18.52499961853"
"1805","18.979999542236","18.680000305176"
"1806","18.89999961853","18.629999160767"
"1807","18.979999542236","18.469999313354"
"1808","18.885000228882","18.450000762939"
"1809","18.680000305176","18.454999923706"
"1810","18.719999313354","18.559999465942"
"1811","18.819999694824","18.639999389648"
"1812","18.854999542236","18.670000076294"
"1813","18.840000152588","18.639999389648"
"1814","18.905000686646","18.760000228882"
"1815","19.030000686646","18.834999084473"
"1816","18.979999542236","18.799999237061"
"1817","18.930000305176","18.680000305176"
"1818","18.969999313354","18.745000839233"
"1819","19.165000915527","18.799999237061"
"1820","18.969999313354","18.534999847412"
"1821","18.819999694824","18.534999847412"
"1822","18.819999694824","18.645000457764"
"1823","18.815000534058","18.379999160767"
"1824","18.514999389648","18.305000305176"
"1825","18.72500038147","18.270000457764"
"1826","18.700000762939","17.979999542236"
"1827","18.295000076294","17.684999465942"
"1828","17.780000686646","17.27499961853"
"1829","17.479999542236","17.155000686646"
"1830","17.465000152588","17.075000762939"
"1831","17.329999923706","17.010000228882"
"1832","17.430000305176","16.870000839233"
"1833","17.340000152588","16.879999160767"
"1834","17.200000762939","16.905000686646"
"1835","17.420000076294","16.920000076294"
"1836","17.450000762939","17.030000686646"
"1837","17.165000915527","16.375"
"1838","16.430000305176","15.805000305176"
"1839","16.280000686646","15.819999694824"
"1840","16.370000839233","16.014999389648"
"1841","16.620000839233","16.200000762939"
"1842","16.579999923706","16.10000038147"
"1843","16.594999313354","16.14999961853"
"1844","16.479999542236","16.235000610351"
"1845","16.604999542236","16.299999237061"
"1846","16.924999237061","16.659999847412"
"1847","16.995000839233","16.659999847412"
"1848","17.14999961853","16.700000762939"
"1849","17.424999237061","16.954999923706"
"1850","17.180000305176","16.604999542236"
"1851","16.829999923706","16.389999389648"
"1852","16.760000228882","16.159999847412"
"1853","16.635000228882","16.354999542236"
"1854","16.920000076294","16.639999389648"
"1855","17.090000152588","16.760000228882"
"1856","17.235000610351","16.834999084473"
"1857","17.235000610351","16.97500038147"
"1858","17.745000839233","17"
"1859","17.940000534058","17.625"
"1860","17.959999084473","17.555000305176"
"1861","17.969999313354","17.659999847412"
"1862","17.89999961853","17.700000762939"
"1863","18.049999237061","17.694999694824"
"1864","17.815000534058","17.520000457764"
"1865","17.745000839233","17.485000610351"
"1866","17.965000152588","17.739999771118"
"1867","17.930000305176","17.729999542236"
"1868","17.97500038147","17.709999084473"
"1869","17.85000038147","17.360000610351"
"1870","17.940000534058","17.590000152588"
"1871","17.89999961853","17.409999847412"
"1872","17.969999313354","17.52499961853"
"1873","17.97500038147","17.764999389648"
"1874","17.989999771118","17.735000610351"
"1875","17.944999694824","17.625"
"1876","17.829999923706","17.379999160767"
"1877","17.989999771118","17.610000610351"
"1878","18.235000610351","17.844999313354"
"1879","18.389999389648","18.159999847412"
"1880","18.145000457764","17.809999465942"
"1881","18.680000305176","18.120000839233"
"1882","18.870000839233","18.530000686646"
"1883","18.754999160767","18.465000152588"
"1884","18.760000228882","18.375"
"1885","18.735000610351","18.329999923706"
"1886","18.674999237061","18.110000610351"
"1887","18.209999084473","17.979999542236"
"1888","18.469999313354","18.104999542236"
"1889","18.520000457764","17.989999771118"
"1890","18.190000534058","17.610000610351"
"1891","18.079999923706","17.620000839233"
"1892","18.340000152588","17.920000076294"
"1893","18.145000457764","17.209999084473"
"1894","17.534999847412","16.60000038147"
"1895","17.754999160767","17.049999237061"
"1896","17.829999923706","17.469999313354"
"1897","17.920000076294","17.459999084473"
"1898","17.690000534058","16.829999923706"
"1899","17.069999694824","16.180000305176"
"1900","16.739999771118","16"
"1901","16.389999389648","15.305000305176"
"1902","17.450000762939","16.325000762939"
"1903","17.379999160767","16.684999465942"
"1904","17.610000610351","16.909999847412"
"1905","17.690000534058","17.059999465942"
"1906","17.290000915527","16.094999313354"
"1907","16.64999961853","15.960000038147"
"1908","17.055000305176","16.385000228882"
"1909","16.795000076294","16.215000152588"
"1910","16.944999694824","16.22500038147"
"1911","16.985000610351","16"
"1912","16.950000762939","16.235000610351"
"1913","15.970000267029","15.510000228882"
"1914","16.479999542236","16"
"1915","16.840000152588","15.935000419617"
"1916","17.030000686646","16.700000762939"
"1917","16.854999542236","16.454999923706"
"1918","16.670000076294","15.965000152588"
"1919","16.684999465942","16.075000762939"
"1920","17.090000152588","16.704999923706"
"1921","16.944999694824","16.104999542236"
"1922","16.25","15.789999961853"
"1923","16.22500038147","15.664999961853"
"1924","16.190000534058","15.720000267029"
"1925","16.659999847412","15.819999694824"
"1926","17.194999694824","16.690000534058"
"1927","17.424999237061","17.020000457764"
"1928","17.590000152588","17.010000228882"
"1929","17.739999771118","17.229999542236"
"1930","17.709999084473","17.379999160767"
"1931","17.895000457764","17.5"
"1932","18.35000038147","17.979999542236"
"1933","18.170000076294","17.770000457764"
"1934","17.870000839233","17.510000228882"
"1935","17.870000839233","17.075000762939"
"1936","17.280000686646","16.77499961853"
"1937","17.415000915527","16.954999923706"
"1938","17.22500038147","16.639999389648"
"1939","16.89999961853","16.5"
"1940","16.719999313354","16.299999237061"
"1941","16.860000610351","16.454999923706"
"1942","16.809999465942","16.549999237061"
"1943","17.22500038147","16.655000686646"
"1944","17.590000152588","16.889999389648"
"1945","17.469999313354","17.170000076294"
"1946","17.690000534058","17.354999542236"
"1947","17.809999465942","17.354999542236"
"1948","18.075000762939","17.594999313354"
"1949","18.034999847412","17.719999313354"
"1950","18.209999084473","17.690000534058"
"1951","18.030000686646","17.39999961853"
"1952","17.879999160767","17.239999771118"
"1953","17.670000076294","17.209999084473"
"1954","17.995000839233","17.52499961853"
"1955","17.989999771118","17.514999389648"
"1956","18.200000762939","17.85000038147"
"1957","18.389999389648","18.040000915527"
"1958","18.555000305176","18.25"
"1959","18.495000839233","18.14999961853"
"1960","18.565000534058","18.27499961853"
"1961","18.39999961853","17.950000762939"
